TOUR_ID;TOUR_POSITION;LOCATION_ID;LOCATION_TYPE;SEMI_TRAILER_ATTACHED;SWAP_BODY_TRUCK;SWAP_BODY_SEMI_TRAILER;SWAP_ACTION;SWAP_BODY_1_QUANTITY;SWAP_BODY_2_QUANTITY
R314;1;D1;DEPOT;0;1;0;NONE;0;0
R314;2;C314;CUSTOMER;0;1;0;NONE;105.0;0
R314;3;D1;DEPOT;0;1;0;NONE;0;0
R315;1;D1;DEPOT;0;1;0;NONE;0;0
R315;2;C315;CUSTOMER;0;1;0;NONE;105.0;0
R315;3;D1;DEPOT;0;1;0;NONE;0;0
R316;1;D1;DEPOT;0;1;0;NONE;0;0
R316;2;C316;CUSTOMER;0;1;0;NONE;105.0;0
R316;3;D1;DEPOT;0;1;0;NONE;0;0
R317;1;D1;DEPOT;0;1;0;NONE;0;0
R317;2;C317;CUSTOMER;0;1;0;NONE;105.0;0
R317;3;D1;DEPOT;0;1;0;NONE;0;0
R318;1;D1;DEPOT;0;1;0;NONE;0;0
R318;2;C318;CUSTOMER;0;1;0;NONE;100.0;0
R318;3;D1;DEPOT;0;1;0;NONE;0;0
R319;1;D1;DEPOT;0;1;0;NONE;0;0
R319;2;C319;CUSTOMER;0;1;0;NONE;100.0;0
R319;3;D1;DEPOT;0;1;0;NONE;0;0
R320;1;D1;DEPOT;0;1;0;NONE;0;0
R320;2;C320;CUSTOMER;0;1;0;NONE;100.0;0
R320;3;D1;DEPOT;0;1;0;NONE;0;0
R321;1;D1;DEPOT;0;1;0;NONE;0;0
R321;2;C321;CUSTOMER;0;1;0;NONE;100.0;0
R321;3;D1;DEPOT;0;1;0;NONE;0;0
R322;1;D1;DEPOT;0;1;0;NONE;0;0
R322;2;C322;CUSTOMER;0;1;0;NONE;100.0;0
R322;3;D1;DEPOT;0;1;0;NONE;0;0
R323;1;D1;DEPOT;0;1;0;NONE;0;0
R323;2;C323;CUSTOMER;0;1;0;NONE;100.0;0
R323;3;D1;DEPOT;0;1;0;NONE;0;0
R324;1;D1;DEPOT;0;1;0;NONE;0;0
R324;2;C324;CUSTOMER;0;1;0;NONE;100.0;0
R324;3;D1;DEPOT;0;1;0;NONE;0;0
R325;1;D1;DEPOT;0;1;0;NONE;0;0
R325;2;C325;CUSTOMER;0;1;0;NONE;100.0;0
R325;3;D1;DEPOT;0;1;0;NONE;0;0
R326;1;D1;DEPOT;0;1;0;NONE;0;0
R326;2;C326;CUSTOMER;0;1;0;NONE;100.0;0
R326;3;D1;DEPOT;0;1;0;NONE;0;0
R327;1;D1;DEPOT;0;1;0;NONE;0;0
R327;2;C327;CUSTOMER;0;1;0;NONE;95.0;0
R327;3;D1;DEPOT;0;1;0;NONE;0;0
R328;1;D1;DEPOT;0;1;0;NONE;0;0
R328;2;C328;CUSTOMER;0;1;0;NONE;95.0;0
R328;3;D1;DEPOT;0;1;0;NONE;0;0
R329;1;D1;DEPOT;0;1;0;NONE;0;0
R329;2;C329;CUSTOMER;0;1;0;NONE;95.0;0
R329;3;D1;DEPOT;0;1;0;NONE;0;0
R330;1;D1;DEPOT;0;1;0;NONE;0;0
R330;2;C330;CUSTOMER;0;1;0;NONE;95.0;0
R330;3;D1;DEPOT;0;1;0;NONE;0;0
R331;1;D1;DEPOT;0;1;0;NONE;0;0
R331;2;C331;CUSTOMER;0;1;0;NONE;95.0;0
R331;3;D1;DEPOT;0;1;0;NONE;0;0
R332;1;D1;DEPOT;0;1;0;NONE;0;0
R332;2;C332;CUSTOMER;0;1;0;NONE;95.0;0
R332;3;D1;DEPOT;0;1;0;NONE;0;0
R333;1;D1;DEPOT;0;1;0;NONE;0;0
R333;2;C333;CUSTOMER;0;1;0;NONE;95.0;0
R333;3;D1;DEPOT;0;1;0;NONE;0;0
R334;1;D1;DEPOT;0;1;0;NONE;0;0
R334;2;C334;CUSTOMER;0;1;0;NONE;95.0;0
R334;3;D1;DEPOT;0;1;0;NONE;0;0
R335;1;D1;DEPOT;0;1;0;NONE;0;0
R335;2;C335;CUSTOMER;0;1;0;NONE;90.0;0
R335;3;D1;DEPOT;0;1;0;NONE;0;0
R336;1;D1;DEPOT;0;1;0;NONE;0;0
R336;2;C336;CUSTOMER;0;1;0;NONE;90.0;0
R336;3;D1;DEPOT;0;1;0;NONE;0;0
R337;1;D1;DEPOT;0;1;0;NONE;0;0
R337;2;C337;CUSTOMER;0;1;0;NONE;90.0;0
R337;3;D1;DEPOT;0;1;0;NONE;0;0
R338;1;D1;DEPOT;0;1;0;NONE;0;0
R338;2;C338;CUSTOMER;0;1;0;NONE;90.0;0
R338;3;D1;DEPOT;0;1;0;NONE;0;0
R339;1;D1;DEPOT;0;1;0;NONE;0;0
R339;2;C339;CUSTOMER;0;1;0;NONE;90.0;0
R339;3;D1;DEPOT;0;1;0;NONE;0;0
R340;1;D1;DEPOT;0;1;0;NONE;0;0
R340;2;C340;CUSTOMER;0;1;0;NONE;90.0;0
R340;3;D1;DEPOT;0;1;0;NONE;0;0
R341;1;D1;DEPOT;0;1;0;NONE;0;0
R341;2;C341;CUSTOMER;0;1;0;NONE;90.0;0
R341;3;D1;DEPOT;0;1;0;NONE;0;0
R342;1;D1;DEPOT;0;1;0;NONE;0;0
R342;2;C342;CUSTOMER;0;1;0;NONE;90.0;0
R342;3;D1;DEPOT;0;1;0;NONE;0;0
R343;1;D1;DEPOT;0;1;0;NONE;0;0
R343;2;C343;CUSTOMER;0;1;0;NONE;85.0;0
R343;3;D1;DEPOT;0;1;0;NONE;0;0
R344;1;D1;DEPOT;0;1;0;NONE;0;0
R344;2;C344;CUSTOMER;0;1;0;NONE;85.0;0
R344;3;D1;DEPOT;0;1;0;NONE;0;0
R345;1;D1;DEPOT;0;1;0;NONE;0;0
R345;2;C345;CUSTOMER;0;1;0;NONE;85.0;0
R345;3;D1;DEPOT;0;1;0;NONE;0;0
R346;1;D1;DEPOT;0;1;0;NONE;0;0
R346;2;C346;CUSTOMER;0;1;0;NONE;85.0;0
R346;3;D1;DEPOT;0;1;0;NONE;0;0
R347;1;D1;DEPOT;0;1;0;NONE;0;0
R347;2;C347;CUSTOMER;0;1;0;NONE;85.0;0
R347;3;D1;DEPOT;0;1;0;NONE;0;0
R348;1;D1;DEPOT;0;1;0;NONE;0;0
R348;2;C348;CUSTOMER;0;1;0;NONE;85.0;0
R348;3;D1;DEPOT;0;1;0;NONE;0;0
R349;1;D1;DEPOT;0;1;0;NONE;0;0
R349;2;C349;CUSTOMER;0;1;0;NONE;85.0;0
R349;3;D1;DEPOT;0;1;0;NONE;0;0
R350;1;D1;DEPOT;0;1;0;NONE;0;0
R350;2;C350;CUSTOMER;0;1;0;NONE;85.0;0
R350;3;D1;DEPOT;0;1;0;NONE;0;0
R351;1;D1;DEPOT;0;1;0;NONE;0;0
R351;2;C351;CUSTOMER;0;1;0;NONE;80.0;0
R351;3;D1;DEPOT;0;1;0;NONE;0;0
R352;1;D1;DEPOT;0;1;0;NONE;0;0
R352;2;C352;CUSTOMER;0;1;0;NONE;80.0;0
R352;3;D1;DEPOT;0;1;0;NONE;0;0
R353;1;D1;DEPOT;0;1;0;NONE;0;0
R353;2;C353;CUSTOMER;0;1;0;NONE;80.0;0
R353;3;D1;DEPOT;0;1;0;NONE;0;0
R354;1;D1;DEPOT;0;1;0;NONE;0;0
R354;2;C354;CUSTOMER;0;1;0;NONE;80.0;0
R354;3;D1;DEPOT;0;1;0;NONE;0;0
R355;1;D1;DEPOT;0;1;0;NONE;0;0
R355;2;C355;CUSTOMER;0;1;0;NONE;80.0;0
R355;3;D1;DEPOT;0;1;0;NONE;0;0
R356;1;D1;DEPOT;0;1;0;NONE;0;0
R356;2;C356;CUSTOMER;0;1;0;NONE;80.0;0
R356;3;D1;DEPOT;0;1;0;NONE;0;0
R357;1;D1;DEPOT;0;1;0;NONE;0;0
R357;2;C357;CUSTOMER;0;1;0;NONE;80.0;0
R357;3;D1;DEPOT;0;1;0;NONE;0;0
R358;1;D1;DEPOT;0;1;0;NONE;0;0
R358;2;C358;CUSTOMER;0;1;0;NONE;80.0;0
R358;3;D1;DEPOT;0;1;0;NONE;0;0
R359;1;D1;DEPOT;0;1;0;NONE;0;0
R359;2;C359;CUSTOMER;0;1;0;NONE;80.0;0
R359;3;D1;DEPOT;0;1;0;NONE;0;0
R360;1;D1;DEPOT;0;1;0;NONE;0;0
R360;2;C360;CUSTOMER;0;1;0;NONE;75.0;0
R360;3;D1;DEPOT;0;1;0;NONE;0;0
R361;1;D1;DEPOT;0;1;0;NONE;0;0
R361;2;C361;CUSTOMER;0;1;0;NONE;75.0;0
R361;3;D1;DEPOT;0;1;0;NONE;0;0
R362;1;D1;DEPOT;0;1;0;NONE;0;0
R362;2;C362;CUSTOMER;0;1;0;NONE;75.0;0
R362;3;D1;DEPOT;0;1;0;NONE;0;0
R363;1;D1;DEPOT;0;1;0;NONE;0;0
R363;2;C363;CUSTOMER;0;1;0;NONE;75.0;0
R363;3;D1;DEPOT;0;1;0;NONE;0;0
R364;1;D1;DEPOT;0;1;0;NONE;0;0
R364;2;C364;CUSTOMER;0;1;0;NONE;75.0;0
R364;3;D1;DEPOT;0;1;0;NONE;0;0
R365;1;D1;DEPOT;0;1;0;NONE;0;0
R365;2;C365;CUSTOMER;0;1;0;NONE;75.0;0
R365;3;D1;DEPOT;0;1;0;NONE;0;0
R366;1;D1;DEPOT;0;1;0;NONE;0;0
R366;2;C366;CUSTOMER;0;1;0;NONE;75.0;0
R366;3;D1;DEPOT;0;1;0;NONE;0;0
R367;1;D1;DEPOT;0;1;0;NONE;0;0
R367;2;C367;CUSTOMER;0;1;0;NONE;70.0;0
R367;3;D1;DEPOT;0;1;0;NONE;0;0
R368;1;D1;DEPOT;0;1;0;NONE;0;0
R368;2;C368;CUSTOMER;0;1;0;NONE;70.0;0
R368;3;D1;DEPOT;0;1;0;NONE;0;0
R369;1;D1;DEPOT;0;1;0;NONE;0;0
R369;2;C369;CUSTOMER;0;1;0;NONE;70.0;0
R369;3;D1;DEPOT;0;1;0;NONE;0;0
R370;1;D1;DEPOT;0;1;0;NONE;0;0
R370;2;C370;CUSTOMER;0;1;0;NONE;70.0;0
R370;3;D1;DEPOT;0;1;0;NONE;0;0
R371;1;D1;DEPOT;0;1;0;NONE;0;0
R371;2;C371;CUSTOMER;0;1;0;NONE;70.0;0
R371;3;D1;DEPOT;0;1;0;NONE;0;0
R372;1;D1;DEPOT;0;1;0;NONE;0;0
R372;2;C372;CUSTOMER;0;1;0;NONE;70.0;0
R372;3;D1;DEPOT;0;1;0;NONE;0;0
R373;1;D1;DEPOT;0;1;0;NONE;0;0
R373;2;C373;CUSTOMER;0;1;0;NONE;70.0;0
R373;3;D1;DEPOT;0;1;0;NONE;0;0
R374;1;D1;DEPOT;0;1;0;NONE;0;0
R374;2;C374;CUSTOMER;0;1;0;NONE;70.0;0
R374;3;D1;DEPOT;0;1;0;NONE;0;0
R375;1;D1;DEPOT;0;1;0;NONE;0;0
R375;2;C375;CUSTOMER;0;1;0;NONE;70.0;0
R375;3;D1;DEPOT;0;1;0;NONE;0;0
R376;1;D1;DEPOT;0;1;0;NONE;0;0
R376;2;C376;CUSTOMER;0;1;0;NONE;65.0;0
R376;3;D1;DEPOT;0;1;0;NONE;0;0
R377;1;D1;DEPOT;0;1;0;NONE;0;0
R377;2;C377;CUSTOMER;0;1;0;NONE;65.0;0
R377;3;D1;DEPOT;0;1;0;NONE;0;0
R378;1;D1;DEPOT;0;1;0;NONE;0;0
R378;2;C378;CUSTOMER;0;1;0;NONE;65.0;0
R378;3;D1;DEPOT;0;1;0;NONE;0;0
R379;1;D1;DEPOT;0;1;0;NONE;0;0
R379;2;C379;CUSTOMER;0;1;0;NONE;65.0;0
R379;3;D1;DEPOT;0;1;0;NONE;0;0
R380;1;D1;DEPOT;0;1;0;NONE;0;0
R380;2;C380;CUSTOMER;0;1;0;NONE;65.0;0
R380;3;D1;DEPOT;0;1;0;NONE;0;0
R381;1;D1;DEPOT;0;1;0;NONE;0;0
R381;2;C381;CUSTOMER;0;1;0;NONE;65.0;0
R381;3;D1;DEPOT;0;1;0;NONE;0;0
R382;1;D1;DEPOT;0;1;0;NONE;0;0
R382;2;C382;CUSTOMER;0;1;0;NONE;65.0;0
R382;3;D1;DEPOT;0;1;0;NONE;0;0
R383;1;D1;DEPOT;0;1;0;NONE;0;0
R383;2;C383;CUSTOMER;0;1;0;NONE;60.0;0
R383;3;D1;DEPOT;0;1;0;NONE;0;0
R384;1;D1;DEPOT;0;1;0;NONE;0;0
R384;2;C384;CUSTOMER;0;1;0;NONE;60.0;0
R384;3;D1;DEPOT;0;1;0;NONE;0;0
R385;1;D1;DEPOT;0;1;0;NONE;0;0
R385;2;C385;CUSTOMER;0;1;0;NONE;60.0;0
R385;3;D1;DEPOT;0;1;0;NONE;0;0
R386;1;D1;DEPOT;0;1;0;NONE;0;0
R386;2;C386;CUSTOMER;0;1;0;NONE;60.0;0
R386;3;D1;DEPOT;0;1;0;NONE;0;0
R387;1;D1;DEPOT;0;1;0;NONE;0;0
R387;2;C387;CUSTOMER;0;1;0;NONE;60.0;0
R387;3;D1;DEPOT;0;1;0;NONE;0;0
R388;1;D1;DEPOT;0;1;0;NONE;0;0
R388;2;C388;CUSTOMER;0;1;0;NONE;60.0;0
R388;3;D1;DEPOT;0;1;0;NONE;0;0
R389;1;D1;DEPOT;0;1;0;NONE;0;0
R389;2;C389;CUSTOMER;0;1;0;NONE;60.0;0
R389;3;D1;DEPOT;0;1;0;NONE;0;0
R390;1;D1;DEPOT;0;1;0;NONE;0;0
R390;2;C390;CUSTOMER;0;1;0;NONE;60.0;0
R390;3;D1;DEPOT;0;1;0;NONE;0;0
R391;1;D1;DEPOT;0;1;0;NONE;0;0
R391;2;C391;CUSTOMER;0;1;0;NONE;60.0;0
R391;3;D1;DEPOT;0;1;0;NONE;0;0
R392;1;D1;DEPOT;0;1;0;NONE;0;0
R392;2;C392;CUSTOMER;0;1;0;NONE;60.0;0
R392;3;D1;DEPOT;0;1;0;NONE;0;0
R393;1;D1;DEPOT;0;1;0;NONE;0;0
R393;2;C393;CUSTOMER;0;1;0;NONE;60.0;0
R393;3;D1;DEPOT;0;1;0;NONE;0;0
R394;1;D1;DEPOT;0;1;0;NONE;0;0
R394;2;C394;CUSTOMER;0;1;0;NONE;60.0;0
R394;3;D1;DEPOT;0;1;0;NONE;0;0
R395;1;D1;DEPOT;0;1;0;NONE;0;0
R395;2;C395;CUSTOMER;0;1;0;NONE;60.0;0
R395;3;D1;DEPOT;0;1;0;NONE;0;0
R396;1;D1;DEPOT;0;1;0;NONE;0;0
R396;2;C396;CUSTOMER;0;1;0;NONE;60.0;0
R396;3;D1;DEPOT;0;1;0;NONE;0;0
R397;1;D1;DEPOT;0;1;0;NONE;0;0
R397;2;C397;CUSTOMER;0;1;0;NONE;60.0;0
R397;3;D1;DEPOT;0;1;0;NONE;0;0
R398;1;D1;DEPOT;0;1;0;NONE;0;0
R398;2;C398;CUSTOMER;0;1;0;NONE;60.0;0
R398;3;D1;DEPOT;0;1;0;NONE;0;0
R399;1;D1;DEPOT;0;1;0;NONE;0;0
R399;2;C399;CUSTOMER;0;1;0;NONE;60.0;0
R399;3;D1;DEPOT;0;1;0;NONE;0;0
R400;1;D1;DEPOT;0;1;0;NONE;0;0
R400;2;C400;CUSTOMER;0;1;0;NONE;60.0;0
R400;3;D1;DEPOT;0;1;0;NONE;0;0
R401;1;D1;DEPOT;0;1;0;NONE;0;0
R401;2;C401;CUSTOMER;0;1;0;NONE;60.0;0
R401;3;D1;DEPOT;0;1;0;NONE;0;0
R402;1;D1;DEPOT;0;1;0;NONE;0;0
R402;2;C402;CUSTOMER;0;1;0;NONE;60.0;0
R402;3;D1;DEPOT;0;1;0;NONE;0;0
R403;1;D1;DEPOT;0;1;0;NONE;0;0
R403;2;C403;CUSTOMER;0;1;0;NONE;60.0;0
R403;3;D1;DEPOT;0;1;0;NONE;0;0
R404;1;D1;DEPOT;0;1;0;NONE;0;0
R404;2;C404;CUSTOMER;0;1;0;NONE;60.0;0
R404;3;D1;DEPOT;0;1;0;NONE;0;0
R405;1;D1;DEPOT;0;1;0;NONE;0;0
R405;2;C405;CUSTOMER;0;1;0;NONE;60.0;0
R405;3;D1;DEPOT;0;1;0;NONE;0;0
R406;1;D1;DEPOT;0;1;0;NONE;0;0
R406;2;C406;CUSTOMER;0;1;0;NONE;60.0;0
R406;3;D1;DEPOT;0;1;0;NONE;0;0
R407;1;D1;DEPOT;0;1;0;NONE;0;0
R407;2;C407;CUSTOMER;0;1;0;NONE;60.0;0
R407;3;D1;DEPOT;0;1;0;NONE;0;0
R408;1;D1;DEPOT;0;1;0;NONE;0;0
R408;2;C408;CUSTOMER;0;1;0;NONE;60.0;0
R408;3;D1;DEPOT;0;1;0;NONE;0;0
R409;1;D1;DEPOT;0;1;0;NONE;0;0
R409;2;C409;CUSTOMER;0;1;0;NONE;60.0;0
R409;3;D1;DEPOT;0;1;0;NONE;0;0
R410;1;D1;DEPOT;0;1;0;NONE;0;0
R410;2;C410;CUSTOMER;0;1;0;NONE;60.0;0
R410;3;D1;DEPOT;0;1;0;NONE;0;0
R411;1;D1;DEPOT;0;1;0;NONE;0;0
R411;2;C411;CUSTOMER;0;1;0;NONE;60.0;0
R411;3;D1;DEPOT;0;1;0;NONE;0;0
R412;1;D1;DEPOT;0;1;0;NONE;0;0
R412;2;C412;CUSTOMER;0;1;0;NONE;60.0;0
R412;3;D1;DEPOT;0;1;0;NONE;0;0
R413;1;D1;DEPOT;0;1;0;NONE;0;0
R413;2;C413;CUSTOMER;0;1;0;NONE;60.0;0
R413;3;D1;DEPOT;0;1;0;NONE;0;0
R414;1;D1;DEPOT;0;1;0;NONE;0;0
R414;2;C414;CUSTOMER;0;1;0;NONE;60.0;0
R414;3;D1;DEPOT;0;1;0;NONE;0;0
R415;1;D1;DEPOT;0;1;0;NONE;0;0
R415;2;C415;CUSTOMER;0;1;0;NONE;60.0;0
R415;3;D1;DEPOT;0;1;0;NONE;0;0
R416;1;D1;DEPOT;0;1;0;NONE;0;0
R416;2;C416;CUSTOMER;0;1;0;NONE;60.0;0
R416;3;D1;DEPOT;0;1;0;NONE;0;0
R417;1;D1;DEPOT;0;1;0;NONE;0;0
R417;2;C417;CUSTOMER;0;1;0;NONE;60.0;0
R417;3;D1;DEPOT;0;1;0;NONE;0;0
R418;1;D1;DEPOT;0;1;0;NONE;0;0
R418;2;C418;CUSTOMER;0;1;0;NONE;60.0;0
R418;3;D1;DEPOT;0;1;0;NONE;0;0
R419;1;D1;DEPOT;0;1;0;NONE;0;0
R419;2;C419;CUSTOMER;0;1;0;NONE;60.0;0
R419;3;D1;DEPOT;0;1;0;NONE;0;0
R420;1;D1;DEPOT;0;1;0;NONE;0;0
R420;2;C420;CUSTOMER;0;1;0;NONE;60.0;0
R420;3;D1;DEPOT;0;1;0;NONE;0;0
R421;1;D1;DEPOT;0;1;0;NONE;0;0
R421;2;C421;CUSTOMER;0;1;0;NONE;60.0;0
R421;3;D1;DEPOT;0;1;0;NONE;0;0
R422;1;D1;DEPOT;0;1;0;NONE;0;0
R422;2;C422;CUSTOMER;0;1;0;NONE;60.0;0
R422;3;D1;DEPOT;0;1;0;NONE;0;0
R423;1;D1;DEPOT;0;1;0;NONE;0;0
R423;2;C423;CUSTOMER;0;1;0;NONE;60.0;0
R423;3;D1;DEPOT;0;1;0;NONE;0;0
R424;1;D1;DEPOT;0;1;0;NONE;0;0
R424;2;C424;CUSTOMER;0;1;0;NONE;60.0;0
R424;3;D1;DEPOT;0;1;0;NONE;0;0
R425;1;D1;DEPOT;0;1;0;NONE;0;0
R425;2;C425;CUSTOMER;0;1;0;NONE;60.0;0
R425;3;D1;DEPOT;0;1;0;NONE;0;0
R426;1;D1;DEPOT;0;1;0;NONE;0;0
R426;2;C426;CUSTOMER;0;1;0;NONE;60.0;0
R426;3;D1;DEPOT;0;1;0;NONE;0;0
R427;1;D1;DEPOT;0;1;0;NONE;0;0
R427;2;C427;CUSTOMER;0;1;0;NONE;60.0;0
R427;3;D1;DEPOT;0;1;0;NONE;0;0
R428;1;D1;DEPOT;0;1;0;NONE;0;0
R428;2;C428;CUSTOMER;0;1;0;NONE;60.0;0
R428;3;D1;DEPOT;0;1;0;NONE;0;0
R429;1;D1;DEPOT;0;1;0;NONE;0;0
R429;2;C429;CUSTOMER;0;1;0;NONE;60.0;0
R429;3;D1;DEPOT;0;1;0;NONE;0;0
R430;1;D1;DEPOT;0;1;0;NONE;0;0
R430;2;C430;CUSTOMER;0;1;0;NONE;60.0;0
R430;3;D1;DEPOT;0;1;0;NONE;0;0
R431;1;D1;DEPOT;0;1;0;NONE;0;0
R431;2;C431;CUSTOMER;0;1;0;NONE;60.0;0
R431;3;D1;DEPOT;0;1;0;NONE;0;0
R432;1;D1;DEPOT;0;1;0;NONE;0;0
R432;2;C432;CUSTOMER;0;1;0;NONE;60.0;0
R432;3;D1;DEPOT;0;1;0;NONE;0;0
R433;1;D1;DEPOT;0;1;0;NONE;0;0
R433;2;C433;CUSTOMER;0;1;0;NONE;60.0;0
R433;3;D1;DEPOT;0;1;0;NONE;0;0
R434;1;D1;DEPOT;0;1;0;NONE;0;0
R434;2;C434;CUSTOMER;0;1;0;NONE;60.0;0
R434;3;D1;DEPOT;0;1;0;NONE;0;0
R435;1;D1;DEPOT;0;1;0;NONE;0;0
R435;2;C435;CUSTOMER;0;1;0;NONE;60.0;0
R435;3;D1;DEPOT;0;1;0;NONE;0;0
R436;1;D1;DEPOT;0;1;0;NONE;0;0
R436;2;C436;CUSTOMER;0;1;0;NONE;60.0;0
R436;3;D1;DEPOT;0;1;0;NONE;0;0
R437;1;D1;DEPOT;0;1;0;NONE;0;0
R437;2;C437;CUSTOMER;0;1;0;NONE;60.0;0
R437;3;D1;DEPOT;0;1;0;NONE;0;0
R438;1;D1;DEPOT;0;1;0;NONE;0;0
R438;2;C438;CUSTOMER;0;1;0;NONE;60.0;0
R438;3;D1;DEPOT;0;1;0;NONE;0;0
R439;1;D1;DEPOT;0;1;0;NONE;0;0
R439;2;C439;CUSTOMER;0;1;0;NONE;60.0;0
R439;3;D1;DEPOT;0;1;0;NONE;0;0
R440;1;D1;DEPOT;0;1;0;NONE;0;0
R440;2;C440;CUSTOMER;0;1;0;NONE;60.0;0
R440;3;D1;DEPOT;0;1;0;NONE;0;0
R441;1;D1;DEPOT;0;1;0;NONE;0;0
R441;2;C441;CUSTOMER;0;1;0;NONE;60.0;0
R441;3;D1;DEPOT;0;1;0;NONE;0;0
R442;1;D1;DEPOT;0;1;0;NONE;0;0
R442;2;C442;CUSTOMER;0;1;0;NONE;60.0;0
R442;3;D1;DEPOT;0;1;0;NONE;0;0
R443;1;D1;DEPOT;0;1;0;NONE;0;0
R443;2;C443;CUSTOMER;0;1;0;NONE;55.0;0
R443;3;D1;DEPOT;0;1;0;NONE;0;0
R444;1;D1;DEPOT;0;1;0;NONE;0;0
R444;2;C444;CUSTOMER;0;1;0;NONE;55.0;0
R444;3;D1;DEPOT;0;1;0;NONE;0;0
R445;1;D1;DEPOT;0;1;0;NONE;0;0
R445;2;C445;CUSTOMER;0;1;0;NONE;55.0;0
R445;3;D1;DEPOT;0;1;0;NONE;0;0
R446;1;D1;DEPOT;0;1;0;NONE;0;0
R446;2;C446;CUSTOMER;0;1;0;NONE;55.0;0
R446;3;D1;DEPOT;0;1;0;NONE;0;0
R447;1;D1;DEPOT;0;1;0;NONE;0;0
R447;2;C447;CUSTOMER;0;1;0;NONE;55.0;0
R447;3;D1;DEPOT;0;1;0;NONE;0;0
R448;1;D1;DEPOT;0;1;0;NONE;0;0
R448;2;C448;CUSTOMER;0;1;0;NONE;50.0;0
R448;3;D1;DEPOT;0;1;0;NONE;0;0
R449;1;D1;DEPOT;0;1;0;NONE;0;0
R449;2;C449;CUSTOMER;0;1;0;NONE;50.0;0
R449;3;D1;DEPOT;0;1;0;NONE;0;0
R450;1;D1;DEPOT;0;1;0;NONE;0;0
R450;2;C450;CUSTOMER;0;1;0;NONE;50.0;0
R450;3;D1;DEPOT;0;1;0;NONE;0;0
R451;1;D1;DEPOT;0;1;0;NONE;0;0
R451;2;C451;CUSTOMER;0;1;0;NONE;50.0;0
R451;3;D1;DEPOT;0;1;0;NONE;0;0
R452;1;D1;DEPOT;0;1;0;NONE;0;0
R452;2;C452;CUSTOMER;0;1;0;NONE;50.0;0
R452;3;D1;DEPOT;0;1;0;NONE;0;0
R453;1;D1;DEPOT;0;1;0;NONE;0;0
R453;2;C453;CUSTOMER;0;1;0;NONE;45.0;0
R453;3;D1;DEPOT;0;1;0;NONE;0;0
R454;1;D1;DEPOT;0;1;0;NONE;0;0
R454;2;C454;CUSTOMER;0;1;0;NONE;45.0;0
R454;3;D1;DEPOT;0;1;0;NONE;0;0
R455;1;D1;DEPOT;0;1;0;NONE;0;0
R455;2;C455;CUSTOMER;0;1;0;NONE;45.0;0
R455;3;D1;DEPOT;0;1;0;NONE;0;0
R456;1;D1;DEPOT;0;1;0;NONE;0;0
R456;2;C456;CUSTOMER;0;1;0;NONE;40.0;0
R456;3;D1;DEPOT;0;1;0;NONE;0;0
R457;1;D1;DEPOT;0;1;0;NONE;0;0
R457;2;C457;CUSTOMER;0;1;0;NONE;40.0;0
R457;3;D1;DEPOT;0;1;0;NONE;0;0
R458;1;D1;DEPOT;0;1;0;NONE;0;0
R458;2;C458;CUSTOMER;0;1;0;NONE;40.0;0
R458;3;D1;DEPOT;0;1;0;NONE;0;0
R459;1;D1;DEPOT;0;1;0;NONE;0;0
R459;2;C459;CUSTOMER;0;1;0;NONE;40.0;0
R459;3;D1;DEPOT;0;1;0;NONE;0;0
R460;1;D1;DEPOT;0;1;0;NONE;0;0
R460;2;C460;CUSTOMER;0;1;0;NONE;40.0;0
R460;3;D1;DEPOT;0;1;0;NONE;0;0
R461;1;D1;DEPOT;0;1;0;NONE;0;0
R461;2;C461;CUSTOMER;0;1;0;NONE;40.0;0
R461;3;D1;DEPOT;0;1;0;NONE;0;0
R462;1;D1;DEPOT;0;1;0;NONE;0;0
R462;2;C462;CUSTOMER;0;1;0;NONE;35.0;0
R462;3;D1;DEPOT;0;1;0;NONE;0;0
R463;1;D1;DEPOT;0;1;0;NONE;0;0
R463;2;C463;CUSTOMER;0;1;0;NONE;35.0;0
R463;3;D1;DEPOT;0;1;0;NONE;0;0
R464;1;D1;DEPOT;0;1;0;NONE;0;0
R464;2;C464;CUSTOMER;0;1;0;NONE;35.0;0
R464;3;D1;DEPOT;0;1;0;NONE;0;0
R465;1;D1;DEPOT;0;1;0;NONE;0;0
R465;2;C465;CUSTOMER;0;1;0;NONE;35.0;0
R465;3;D1;DEPOT;0;1;0;NONE;0;0
R466;1;D1;DEPOT;0;1;0;NONE;0;0
R466;2;C466;CUSTOMER;0;1;0;NONE;30.0;0
R466;3;D1;DEPOT;0;1;0;NONE;0;0
R467;1;D1;DEPOT;0;1;0;NONE;0;0
R467;2;C467;CUSTOMER;0;1;0;NONE;30.0;0
R467;3;D1;DEPOT;0;1;0;NONE;0;0
R468;1;D1;DEPOT;0;1;0;NONE;0;0
R468;2;C468;CUSTOMER;0;1;0;NONE;30.0;0
R468;3;D1;DEPOT;0;1;0;NONE;0;0
R469;1;D1;DEPOT;0;1;0;NONE;0;0
R469;2;C469;CUSTOMER;0;1;0;NONE;30.0;0
R469;3;D1;DEPOT;0;1;0;NONE;0;0
R470;1;D1;DEPOT;0;1;0;NONE;0;0
R470;2;C470;CUSTOMER;0;1;0;NONE;30.0;0
R470;3;D1;DEPOT;0;1;0;NONE;0;0
R471;1;D1;DEPOT;0;1;0;NONE;0;0
